id,source,event_type,external_event_id,payload,processed,created_at
194,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNzczNjY1NTI4NzI5NTM4MDg2MDgzNDkzODg4MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886551530,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771886551146,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNzczNjY1NTI4NzI5NTM4MDg2MDgzNDkzODg4MAZDZD"",""text"":""https://apps.apple.com/us/app/math-ai-problem-solver-pro/id6754788683\n\nYou can use this app if need assistance with proctored exams."",""is_echo"":true}}]}]}",true,2026-02-23 22:42:32.194077+00
195,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzODM3OTg5NTMwMDczNDIyNTEwNzQ0NTA4ODI1NgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886586480,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771886586017,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzODM3OTg5NTMwMDczNDIyNTEwNzQ0NTA4ODI1NgZDZD"",""text"":""Ok but if not proctored what’s the price for a ten week course?""}}]}]}",true,2026-02-23 22:43:06.895486+00
196,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTAwMTc2NDQ2NjAxNTc3MTY1OTE1NTI3NTc3NgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886619947,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771886619728,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTAwMTc2NDQ2NjAxNTc3MTY1OTE1NTI3NTc3NgZDZD"",""text"":""I would require your class syllabus to quote you accurate pricing."",""is_echo"":true}}]}]}",true,2026-02-23 22:43:40.556862+00
197,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTU5MTQzOTc2NDc5NzMyNTg2ODk3MDAxNjc2OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886652117,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771886651694,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTU5MTQzOTc2NDc5NzMyNTg2ODk3MDAxNjc2OAZDZD"",""text"":""Ok I should be getting it in a day or so""}}]}]}",true,2026-02-23 22:44:12.638201+00
198,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTg4ODg4OTYzOTE2OTYzNjkwOTc3MjE3NzQwOAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886668252,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771886667819,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTg4ODg4OTYzOTE2OTYzNjkwOTc3MjE3NzQwOAZDZD"",""text"":""Don't worry, our prices are economical and we offer installment option as well with refund protected payment gateways."",""is_echo"":true}}]}]}",true,2026-02-23 22:44:28.81431+00
199,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTU0MDYxODk1OTY5NDQ0ODU0MDg4MDY2OTI0NTQ0MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886707835,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771886707396,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTU0MDYxODk1OTY5NDQ0ODU0MDg4MDY2OTI0NTQ0MAZDZD"",""text"":""Ok awesome. As soon as I get it I will hit you up""}}]}]}",true,2026-02-23 22:45:08.556805+00
200,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTU0MDYzNzI0ODk3NzExNDgzNzI0NzU1MjY1MTI2NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886709092,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771886708388,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTU0MDYzNzI0ODk3NzExNDgzNzI0NzU1MjY1MTI2NAZDZD"",""text"":""Sure, share here or email me at contact@paysomeonetotakemyonlineclassforme.com"",""reply_to"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzOTU5MTQzOTc2NDc5NzMyNTg2ODk3MDAxNjc2OAZDZD"",""is_self_reply"":false},""is_echo"":true}}]}]}",true,2026-02-23 22:45:09.657597+00
201,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NTgxMjQzODI1OTM5NjA4MjUzMTY1NDUzNzU3NjQ0OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771901444341,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1425772625906607""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771901442750,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NTgxMjQzODI1OTM5NjA4MjUzMTY1NDUzNzU3NjQ0OAZDZD"",""attachments"":[{""type"":""share"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab3K64Vk6l4xj0jyuc5rxew9zQaEedtuP0SGrSh_VpCIQKAU_QNKisnoZnPdgG4M9dApkAhvWpBMM-K9nlPYmbs0cBWuAF9Dq15aTPjEg_hDSlanWKX2qlnXL2Fl0GHxba9nQQ4qN4gjTGYuWxyxXVcqTASoBbIIPl6-1zvtWv84NDvx5CaJlXuPHgF32ieHCuLV8sgLq9UQhBBSd2t5V11slxHigTs""}},{""type"":""ig_post"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab1_E_EGmoN_DSVxKoRzxEocu72o-7kosrHb4Yt88YA5iaZ8gzZlTmnEpnJyTdDik2K79QJKIiM5W6bIfpOh4OimbHWAM0L7ZmA3TjCQ6aUpS1ghn8NBhijVJtEtrK6aH9AXjZEXzaHXxmslMDRCHD9krr352v-OlfIwaQPX7fIZpbhH5SJPYKfMiDZIbfpsB1SDvAFdjsI06GbDZqttlzEI3lD8KCs""}}]}}]}]}",true,2026-02-24 02:50:45.034117+00
202,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NTgxMjQ0NDYwOTMxODc5NTAyNDY5MzQ5MDM1MjEyOAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771901445627,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1425772625906607""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771901443094,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NTgxMjQ0NDYwOTMxODc5NTAyNDY5MzQ5MDM1MjEyOAZDZD"",""text"":""How does this work?"",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=yW5Esb2P03kQ7kNvwGE1J0_&_nc_oc=Adm8kV2OYvyviUzniYmAjuPr7aCc0ar5KRpWlXyyhYw9xYejOMlGBaNDGcXfBr7Jm_1eu8ughpWLbfAdzr0VomRi&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=nEVziF_-RaulR2RxelCZXA&oh=00_Aftko3UzN3kxNeT3nkXt2-kMwuYTO06lpfSSJUCmJh3XnQ&oe=69A2E807"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-24 02:50:46.352317+00
203,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE1MTI1ODY4OTg0OTQzNjM3MjI3MjU0MjY0NjI3MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771919810939,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1104829994963482""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771919810243,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE1MTI1ODY4OTg0OTQzNjM3MjI3MjU0MjY0NjI3MgZDZD"",""attachments"":[{""type"":""share"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab3JHsdUknTE1TuE_z7rucc6srYOFvYiYZIYH_zXA16QF6nodeeYawtqznz7Ci1-4dEXyqZboNE5INjYjt55n4tXg4t0aOdIbTnQsVhweZ1B2NBoWlRKCrluVZ3ROFDuNzlAoelK7YArHMR3crFF8_oplj41aLVcqzzhjkTpJICLKrNPneHYTRc6IKO-0FKfe-lzZxV08UvocrSkuBBaraPh2CQO1ng""}},{""type"":""ig_post"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab0FSewXBoICLs6H406dIj-pLTIapn9LX7sNjW88GjP-kLFZR_vTzE7yBK2ZUP0E4WMQvhYyigoMp0TTZxvlJ8GcHM8OWZpuxGDvz99ZyyyvP3PGnEGkYqJZN45vIEkOH-dIf0kzZhjnquV0IwZ4WcLV4HpWux6B-SDBEiV0spMheRY1fwr1Nc4_b8V9iEE-VGoLCtfUwEZC4ztoqF5uuvQZEzx5Axo""}}]}}]}]}",true,2026-02-24 07:56:51.734226+00
204,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE1MTI2NTEwNTExMDUxNjM3NDM5MDcyNzI0NTgyNAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771919812585,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1104829994963482""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771919810590,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE1MTI2NTEwNTExMDUxNjM3NDM5MDcyNzI0NTgyNAZDZD"",""text"":""How does this work?"",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=YWHrAUcIEuoQ7kNvwG3pfTI&_nc_oc=AdmzhQx5oVecfQDTaQlaf_IDXZ8iNjxrWiCXybhp8KBHq_4zYpXPnA4WhZD_wadV4QK3mZA4PJr-8TQX1JWYBin9&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=8C6UxB5HNYQmA5va6Ex6ag&oh=00_Afs_568aDlIb3KBDbYcCFNZ6Pr-_dgpd_cnkBlrzwZyo4g&oe=69A32047"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-24 07:56:53.246755+00
205,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE1MTI5NTgxMTIyODY2MDA3Nzk4MzU3NTMxMDMzNgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771919813701,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1104829994963482""},""timestamp"":1771919812255,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE1MTI5NTgxMTIyODY2MDA3Nzk4MzU3NTMxMDMzNgZDZD"",""text"":""The process is simple. Our subject expert will take care of your online exam, assignment or the entire online class for you. The service is 100% anonymous. 100% money-back guarantee on A grade."",""is_echo"":true}}]}]}",true,2026-02-24 07:56:54.256349+00
206,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NjE2NjE0NDgyNzQwNzE1ODEzODQwMzE1MDYyNjgxNgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771920618212,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1425772625906607""},""timestamp"":1771920617222,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NjE2NjE0NDgyNzQwNzE1ODEzODQwMzE1MDYyNjgxNgZDZD"",""text"":""The process is simple. Our subject expert will take care of your online exam, assignment or the entire online class for you. The service is 100% anonymous. 100% money-back guarantee on A grade."",""is_echo"":true}}]}]}",true,2026-02-24 08:10:18.787238+00
207,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NjE2NjMzNjU0Mjc1ODEwOTIzNTEzOTIzNjA2OTM3NgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771920627936,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1425772625906607""},""timestamp"":1771920627615,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyOTc4MjEwOTY3MDcyNjozMjY4NjE2NjMzNjU0Mjc1ODEwOTIzNTEzOTIzNjA2OTM3NgZDZD"",""text"":""May I know the class you need help with?"",""is_echo"":true}}]}]}",true,2026-02-24 08:10:28.59691+00
208,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE2NjUzNDAwMDYzNTgzMDcwOTg3OTg2ODIyNzU4NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771920638567,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1104829994963482""},""timestamp"":1771920638319,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NjE2NjUzNDAwMDYzNTgzMDcwOTg3OTg2ODIyNzU4NAZDZD"",""text"":""May I know the class you need help with?"",""is_echo"":true}}]}]}",true,2026-02-24 08:10:39.17358+00
209,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTUzODExMTQ0NjE4NTAyNDg2MDEyNTY1OTEzNgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771965580563,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2710037526019922""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771965578722,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTUzODExMTQ0NjE4NTAyNDg2MDEyNTY1OTEzNgZDZD"",""attachments"":[{""type"":""share"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab1M-j9vgBAjzY693lEsdqMlLl4CSdpbJMBih60GsogA3GM_-isQBJrtnvZ7gE_oS4OzWa1H_REQ9nFbRtTpkuqcrRkOQoYXWG3iXI_KCSDtpJZTCk99hABJUs-NSh5N_33bOpF-ZR9UDt1_JfGZKWtOylz-EEMcoU2OceFVrJUwB_knuC8Bf0Yr30J_KldmUv4lIcWLn6On6nc_GNcIJNYJnu35Nso""}},{""type"":""ig_post"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab0v2VvRFaIkjqmSn9OJtEz_LIfp9w8EfCJ_kCouYEfDahvY3rVHLv7nEDiQdoy_WmaEKTwf_HSIgoeXeuKsUuQYe6CGd0degg5LMu9tNryIqEvlWsXxOucQ3mX9qlTFcIrm1PcqYUnvoMOyyJFBd0SQ6ATUmND_FSjcbszL3ByURU2S9QghWlf8zKcWqoBfzUjyLSSSwJBP51f3XU_MBVDLNJFFqJQ""}}]}}]}]}",true,2026-02-24 20:39:41.33747+00
210,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTU0MzkzMzAxNzI1Mzc1ODcxMDEwMTA0OTM0NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771965583496,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2710037526019922""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771965579037,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTU0MzkzMzAxNzI1Mzc1ODcxMDEwMTA0OTM0NAZDZD"",""text"":""How does this work?"",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=YWHrAUcIEuoQ7kNvwFqfrZs&_nc_oc=AdlWvjZ-ll7B_CePAe7aohYmhJNGYkxnlLZN9snRYOIGrsXB1UJUCHHo0q-bF1s3QMbRoUij4toim2ecmgNK6LDM&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=-1RuUUa3dfqWC2Rmklf_3Q&oh=00_AfvrnhA20AL0BHvFTVlM6_xs7BAGVxscc7ViV8Nk1rHOxw&oe=69A3C907"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-24 20:39:44.082254+00
211,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTYxNjA4ODEyMDc4MDg2MDI3NDc5MDg5MTUyMAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771965584401,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2710037526019922""},""timestamp"":1771965582949,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTYxNjA4ODEyMDc4MDg2MDI3NDc5MDg5MTUyMAZDZD"",""text"":""The process is simple. Our subject expert will take care of your online exam, assignment or the entire online class for you. The service is 100% anonymous. 100% money-back guarantee on A grade."",""is_echo"":true}}]}]}",true,2026-02-24 20:39:45.125754+00
212,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTcyMjUxODA2ODAwNjkwOTM1NTg5Mzk4MTE4NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771965589052,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2710037526019922""},""timestamp"":1771965588718,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjk0OTcyMjI2NTQxMjozMjY4Njk5NTcyMjUxODA2ODAwNjkwOTM1NTg5Mzk4MTE4NAZDZD"",""text"":""May I know what help you need with your online class?"",""is_echo"":true}}]}]}",true,2026-02-24 20:39:49.629228+00
